batch_id,market,stock_code,corp_code,corp_name,bsns_year,reprt_code,fs_div,status,error_code,error_message,retry_count,started_at,finished_at
kosdaq_004,KOSDAQ,360070,01360875,주식회사 탑머티리얼,2019,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:24:54,2026-05-08T15:24:54
kosdaq_004,KOSDAQ,360070,01360875,주식회사 탑머티리얼,2020,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:24:56,2026-05-08T15:24:56
kosdaq_004,KOSDAQ,360070,01360875,주식회사 탑머티리얼,2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:24:57,2026-05-08T15:24:57
kosdaq_004,KOSDAQ,360070,01360875,주식회사 탑머티리얼,2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:24:59,2026-05-08T15:24:59
kosdaq_004,KOSDAQ,360070,01360875,주식회사 탑머티리얼,2023,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:01,2026-05-08T15:25:01
kosdaq_004,KOSDAQ,360350,01493793,주식회사 코셈,2019,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:02,2026-05-08T15:25:02
kosdaq_004,KOSDAQ,360350,01493793,주식회사 코셈,2020,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:04,2026-05-08T15:25:04
kosdaq_004,KOSDAQ,360350,01493793,주식회사 코셈,2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:06,2026-05-08T15:25:06
kosdaq_004,KOSDAQ,360350,01493793,주식회사 코셈,2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:07,2026-05-08T15:25:07
kosdaq_004,KOSDAQ,360350,01493793,주식회사 코셈,2023,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:09,2026-05-08T15:25:09
kosdaq_004,KOSDAQ,361390,01014718,주식회사 제노코,2019,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:10,2026-05-08T15:25:11
kosdaq_004,KOSDAQ,361390,01014718,주식회사 제노코,2020,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:12,2026-05-08T15:25:12
kosdaq_004,KOSDAQ,361390,01014718,주식회사 제노코,2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:14,2026-05-08T15:25:14
kosdaq_004,KOSDAQ,361390,01014718,주식회사 제노코,2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:15,2026-05-08T15:25:15
kosdaq_004,KOSDAQ,361390,01014718,주식회사 제노코,2023,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:17,2026-05-08T15:25:17
kosdaq_004,KOSDAQ,361570,01303029,주식회사 알비더블유,2019,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:19,2026-05-08T15:25:19
kosdaq_004,KOSDAQ,361570,01303029,주식회사 알비더블유,2020,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:20,2026-05-08T15:25:20
kosdaq_004,KOSDAQ,361570,01303029,주식회사 알비더블유,2021,11011,CFS,success,,,0,2026-05-08T15:25:22,2026-05-08T15:25:22
kosdaq_004,KOSDAQ,361570,01303029,주식회사 알비더블유,2022,11011,CFS,success,,,0,2026-05-08T15:25:24,2026-05-08T15:25:24
kosdaq_004,KOSDAQ,361570,01303029,주식회사 알비더블유,2023,11011,CFS,success,,,0,2026-05-08T15:25:25,2026-05-08T15:25:26
kosdaq_004,KOSDAQ,361670,00405506,주식회사 삼영에스앤씨,2019,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:27,2026-05-08T15:25:28
kosdaq_004,KOSDAQ,361670,00405506,주식회사 삼영에스앤씨,2020,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:29,2026-05-08T15:25:29
kosdaq_004,KOSDAQ,361670,00405506,주식회사 삼영에스앤씨,2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:31,2026-05-08T15:25:31
kosdaq_004,KOSDAQ,361670,00405506,주식회사 삼영에스앤씨,2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:32,2026-05-08T15:25:33
kosdaq_004,KOSDAQ,361670,00405506,주식회사 삼영에스앤씨,2023,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:34,2026-05-08T15:25:34
kosdaq_004,KOSDAQ,362320,01534577,주식회사 청담글로벌,2019,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:36,2026-05-08T15:25:36
kosdaq_004,KOSDAQ,362320,01534577,주식회사 청담글로벌,2020,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-08T15:25:37,2026-05-08T15:25:37
