batch_id,corp_code,stock_code,corp_name,signal_name,required_account,found,matched_account_nm,matched_account_id,years_found,sj_divs,fs_divs,status,recommended_action
konex_001,01063556,233990,(주)질경이,M&A 및 신사업 진출,주요사항보고서/원문 키워드,false,,,,,,needs_manual_review,재무제표 계정이 아니라 주요사항보고서 또는 사업보고서 원문 키워드 기반으로 확인해야 합니다.
konex_001,01063556,233990,(주)질경이,재무 구조 개선,부채총계,true,부채총계,ifrs-full_Liabilities,"2019, 2020, 2021",BS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,재무 구조 개선,자본총계,true,자본총계,ifrs-full_Equity,"2019, 2020, 2021",BS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,현금 창출력 강화,영업활동현금흐름,true,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,"2019, 2020, 2021",CF,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,이자 부담 해소,단기차입금,true,단기차입금,ifrs-full_ShorttermBorrowings,"2019, 2020, 2021",BS,,found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01063556,233990,(주)질경이,이자 부담 해소,장기차입금,true,장기차입금,dart_LongTermBorrowingsGross,"2019, 2020, 2021",BS,,found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01063556,233990,(주)질경이,이자 부담 해소,사채,false,,,,,,not_found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01063556,233990,(주)질경이,이자 부담 해소,자산총계,true,자산총계,ifrs-full_Assets,"2019, 2020, 2021",BS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01023822,236340,(주)메디젠휴먼케어,부채 과다,부채총계,true,부채총계,ifrs-full_Liabilities,2020,BS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01023822,236340,(주)메디젠휴먼케어,부채 과다,자본총계,true,자본총계,ifrs-full_Equity,2020,BS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01023822,236340,(주)메디젠휴먼케어,실적 급락,매출액,true,수익(매출액),ifrs-full_Revenue,2020,CIS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01023822,236340,(주)메디젠휴먼케어,실적 급락,영업이익,false,,,,,,not_found_in_single_all,"전체 재무제표 API 본문에서 직접 찾지 못했습니다. 필요 시 XBRL, 주석, 원문 확인이 필요합니다."
konex_001,01023822,236340,(주)메디젠휴먼케어,수익성 악화,영업이익,false,,,,,,not_found_in_single_all,"전체 재무제표 API 본문에서 직접 찾지 못했습니다. 필요 시 XBRL, 주석, 원문 확인이 필요합니다."
konex_001,01023822,236340,(주)메디젠휴먼케어,수익성 악화2,당기순이익,false,,,,,,not_found_in_single_all,"전체 재무제표 API 본문에서 직접 찾지 못했습니다. 필요 시 XBRL, 주석, 원문 확인이 필요합니다."
konex_001,01023822,236340,(주)메디젠휴먼케어,영업현금흐름 적자 지속,영업활동현금흐름,true,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,2020,CF,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01023822,236340,(주)메디젠휴먼케어,매출채권 회수 지연,매출액,true,수익(매출액),ifrs-full_Revenue,2020,CIS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01023822,236340,(주)메디젠휴먼케어,매출채권 회수 지연,매출채권,true,매출채권,dart_ShortTermTradeReceivable,2020,BS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01023822,236340,(주)메디젠휴먼케어,재고 적체,매출액,true,수익(매출액),ifrs-full_Revenue,2020,CIS,,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
