batch_id,corp_code,stock_code,corp_name,bsns_year,reprt_code,fs_div,fs_nm,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,rcept_no,source_api,collected_at
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 7 기,3697364247,제 6 기,3226352030,제 5 기,3034570872,1,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 7 기,723505491,제 6 기,483933943,제 5 기,679317597,2,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 7 기,3365591,제 6 기,16296548,제 5 기,4199287,3,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타수취채권,-,제 7 기,909339311,제 6 기,745861584,제 5 기,729816487,4,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 7 기,381158850,제 6 기,410770226,제 5 기,627038816,5,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 7 기,1679883074,제 6 기,1541122439,제 5 기,968452883,6,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 7 기,111930,제 6 기,28367290,제 5 기,25745802,7,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 7 기,6148723183,제 6 기,10016298134,제 5 기,9313542895,8,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 7 기,0,제 6 기,153467664,제 5 기,228074154,9,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치 측정 금융자산,-,제 7 기,100000000,제 6 기,380000000,제 5 기,0,10,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,비유동 기타포괄손익-공정가치 측정 금융자산,-,제 7 기,1660325,제 6 기,0,제 5 기,0,11,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타비유동수취채권,-,제 7 기,254306187,제 6 기,294538816,제 5 기,325301643,12,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 7 기,4176037169,제 6 기,8349221873,제 5 기,7561119622,13,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산.,-,제 7 기,793628302,제 6 기,839069781,제 5 기,874748880,14,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 7 기,823091200,제 6 기,0,제 5 기,0,15,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 7 기,0,제 6 기,0,제 5 기,324298596,16,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 7 기,9846087430,제 6 기,13242650164,제 5 기,12348113767,17,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 7 기,5135868069,제 6 기,5839228091,제 5 기,4131393560,19,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타금융채무,-,제 7 기,948743899,제 6 기,718684748,제 5 기,594942192,20,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 7 기,549144939,제 6 기,781162200,제 5 기,243849028,21,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 7 기,3400963,제 6 기,38901143,제 5 기,10061975,22,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 7 기,1257000000,제 6 기,2030000000,제 5 기,2950000000,23,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 7 기,2093840000,제 6 기,2270480000,제 5 기,234000000,24,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_CurrentProvisionsForReturnedGoods,충당부채,-,제 7 기,0,제 6 기,0,제 5 기,98540365,25,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,유동성리스부채,-,제 7 기,283738268,제 6 기,0,제 5 기,0,26,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 7 기,638032205,제 6 기,2979584368,제 5 기,2177500000,27,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 7 기,79140000,제 6 기,2873980000,제 5 기,2177500000,28,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_PostemploymentBenefitObligations,확정급여부채,-,제 7 기,5337500,제 6 기,80604368,제 5 기,0,29,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 7 기,0,제 6 기,25000000,제 5 기,0,30,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,-,제 7 기,553554705,제 6 기,0,제 5 기,0,31,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 7 기,5773900274,제 6 기,8818812459,제 5 기,6308893560,32,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 7 기,4102750447,제 6 기,4423837705,제 5 기,6039220207,34,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 7 기,1396631600,제 6 기,1344000000,제 5 기,1344000000,35,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타불입자본,-,제 7 기,27913075141,제 6 기,27073784971,제 5 기,25648305261,36,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 7 기,-25206956294,제 6 기,-23993947266,제 5 기,-20953085054,37,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 7 기,-30563291,제 6 기,0,제 5 기,0,38,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 7 기,4072187156,제 6 기,4423837705,제 5 기,6039220207,39,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 7 기,9846087430,제 6 기,13242650164,제 5 기,12348113767,40,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 7 기,22909827614,제 6 기,21533549800,제 5 기,20555767246,0,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 7 기,4438230401,제 6 기,3364785870,제 5 기,1299106231,1,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 7 기,18471597213,제 6 기,18168763930,제 5 기,19256661015,2,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 7 기,18883441094,제 6 기,20912699079,제 5 기,21165346116,3,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 7 기,-411843881,제 6 기,-2743935149,제 5 기,-1908685101,4,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 7 기,117547057,제 6 기,7571902,제 5 기,16229524,5,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 7 기,236449313,제 6 기,123495702,제 5 기,114846686,6,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 7 기,149510661,제 6 기,209873059,제 5 기,190390379,7,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 7 기,913372498,제 6 기,14213936,제 5 기,177534905,8,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 7 기,-1294607974,제 6 기,-2664199826,제 5 기,-1994446789,9,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 7 기,5755920,제 6 기,376662386,제 5 기,-253853792,10,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 7 기,-1300363894,제 6 기,-3040862212,제 5 기,-1740592997,11,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 7 기,-1099481,제 6 기,19964713,제 5 기,-20664717,12,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는항목(세후기타포괄손익),-,제 7 기,-1099481,제 6 기,19964713,제 5 기,-20664717,13,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,해외사업환산손실,-,제 7 기,-1099481,제 6 기,19964713,제 5 기,-20664717,14,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 7 기,-1213009028,제 6 기,-3040862212,제 5 기,-1761257714,16,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),-,제 7 기,-87354866,제 6 기,0,제 5 기,0,17,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",-,제 7 기,-1214108509,제 6 기,-3020897499,제 5 기,-1761257714,19,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,"총 포괄손익, 비지배지분",-,제 7 기,-87354866,제 6 기,0,제 5 기,0,20,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 7 기,-89,제 6 기,-226,제 5 기,-130,22,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 7 기,-89,제 6 기,-226,제 5 기,-130,23,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 7 기,87804479,제 6 기,-329726312,제 5 기,-617958851,0,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로 창출된 현금흐름,-,제 7 기,191366437,제 6 기,-189238556,제 5 기,-507391072,1,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취,-,제 7 기,97747577,제 6 기,4315741,제 5 기,22295104,2,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급,-,제 7 기,188308795,제 6 기,118657387,제 5 기,96924566,3,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),-,제 7 기,13000740,제 6 기,26146110,제 5 기,35938317,4,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 7 기,2996814845,제 6 기,-1704946123,제 5 기,-3051066533,5,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유입,-,제 7 기,3367533237,제 6 기,91642874,제 5 기,719249999,6,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,단기금융상품의 해지,-,제 7 기,20000000,제 6 기,0,제 5 기,705000000,7,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,장기금융상품의 해지,-,제 7 기,170114024,제 6 기,0,제 5 기,0,8,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,단기대여금의 회수,-,제 7 기,4783704,제 6 기,42930047,제 5 기,13000000,9,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,매도가능금융자산의 처분,-,제 7 기,280000000,제 6 기,0,제 5 기,0,10,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,유형자산의 처분,-,제 7 기,2852402880,제 6 기,0,제 5 기,1249999,11,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,국고보조금의 수취,-,제 7 기,0,제 6 기,17450000,제 5 기,0,12,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,보증금의 반환,-,제 7 기,40232629,제 6 기,31262827,제 5 기,0,13,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유출,-,제 7 기,-370718392,제 6 기,-1796588997,제 5 기,-3770316532,14,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,사업결합으로 인한 현금흐름,-,제 7 기,0,제 6 기,0,제 5 기,-187776843,15,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,단기금융상품의 취득,-,제 7 기,-7000000,제 6 기,-12000000,제 5 기,0,16,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,대여금의 대여,-,제 7 기,-258272000,제 6 기,-20486842,제 5 기,0,17,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,장기금융상품의 취득,-,제 7 기,-16646360,제 6 기,-305393510,제 5 기,-138747400,18,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,기타포괄손익-공정가치 측정 금융자산의 취득,-,제 7 기,-1660325,제 6 기,0,제 5 기,0,19,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,유형자산의 취득,-,제 7 기,-40275415,제 6 기,-1368541051,제 5 기,-3197822214,20,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,무형자산의 취득,-,제 7 기,-46864292,제 6 기,-89667594,제 5 기,-65134212,21,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,보증금의 발생,-,제 7 기,0,제 6 기,-500000,제 5 기,-180835863,22,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 7 기,-2862484639,제 6 기,1837960000,제 5 기,3452500000,23,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,dart_ProceedsFromConsolidatedCapitalTransactions,재무활동으로 인한 현금유입,-,제 7 기,1196401160,제 6 기,3925000000,제 5 기,4840000000,24,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,유상증자,-,제 7 기,1196401160,제 6 기,0,제 5 기,0,25,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,단기차입금의 차입,-,제 7 기,0,제 6 기,900000000,제 5 기,2850000000,26,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,장기차입금의 차입,-,제 7 기,0,제 6 기,3000000000,제 5 기,1990000000,27,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,임대보증금의 증가,-,제 7 기,0,제 6 기,25000000,제 5 기,0,28,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유출,-,제 7 기,-4058885799,제 6 기,-2087040000,제 5 기,-1387500000,29,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,리스부채의 상환,-,제 7 기,-289405799,제 6 기,0,제 5 기,0,30,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,단기차입금의 상환,-,제 7 기,-773000000,제 6 기,-1820000000,제 5 기,-1150000000,31,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,유동성장기부채의 상환,-,제 7 기,-471480000,제 6 기,-75000000,제 5 기,-237500000,32,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,장기차입금의 상환,-,제 7 기,-2500000000,제 6 기,-192040000,제 5 기,0,33,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,임대보증금의 감소,-,제 7 기,-25000000,제 6 기,0,제 5 기,0,34,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,현금및현금성자산의 순증감,-,제 7 기,222134685,제 6 기,-196712435,제 5 기,-216525384,35,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 7 기,483933943,제 6 기,679317597,제 5 기,907016333,36,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
konex_001,01063556,233990,(주)질경이,2019,11011,CFS,,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 7 기,17436863,제 6 기,1328781,제 5 기,-11173352,37,KRW,20200330002333,fnlttSinglAcntAll.json,2026-05-08T16:25:01
