batch_id,corp_code,stock_code,corp_name,stock_name,corp_cls,market,induty_code,acc_mt,collected_at
kosdaq_001,00128175,014190,(주)원익큐브,원익큐브,K,KOSDAQ,46739,12,2026-05-08T10:16:30
kosdaq_001,00243067,014470,(주)부방,부방,K,KOSDAQ,681,12,2026-05-08T10:16:40
kosdaq_001,00103015,014570,고려제약(주),고려제약,K,KOSDAQ,212,12,2026-05-08T10:16:43
kosdaq_001,00132318,014620,(주)성광벤드,성광벤드,K,KOSDAQ,24133,12,2026-05-08T10:16:48
kosdaq_001,00141608,014940,(주)오리엔탈정공,오리엔탈정공,K,KOSDAQ,291,12,2026-05-08T10:16:59
kosdaq_001,00127875,014950,삼익제약(주),삼익제약,K,KOSDAQ,21212,12,2026-05-08T10:17:01
kosdaq_001,00125488,014970,삼륭물산(주),삼륭물산,K,KOSDAQ,17223,12,2026-05-08T10:17:03
kosdaq_001,00187725,015710,(주)코콤,코콤,K,KOSDAQ,26410,12,2026-05-08T10:17:26
kosdaq_001,00132992,015750,(주)성우하이텍,성우하이텍,K,KOSDAQ,303,12,2026-05-08T10:17:27
kosdaq_001,00180263,016100,(주)리더스코스메틱,리더스코스메틱,K,KOSDAQ,172,12,2026-05-08T10:17:37
kosdaq_001,00141246,016250,에스지씨이앤씨(주),SGC E&C,K,KOSDAQ,4112,12,2026-05-08T10:17:43
kosdaq_001,00267942,016600,큐캐피탈파트너스(주),큐캐피탈,K,KOSDAQ,649,12,2026-05-08T10:17:58
kosdaq_001,00125725,016670,(주)디모아,디모아,K,KOSDAQ,467,12,2026-05-08T10:18:02
kosdaq_001,00164618,016790,현대사료(주),현대사료,K,KOSDAQ,109,12,2026-05-08T10:18:06
kosdaq_001,00152260,016920,(주)카스,카스,K,KOSDAQ,465,12,2026-05-08T10:18:13
kosdaq_001,00136925,017000,신원종합개발(주),신원종합개발,K,KOSDAQ,41112,12,2026-05-08T10:18:18
kosdaq_001,00145914,017250,(주)인터엠,인터엠,K,KOSDAQ,265,09,2026-05-08T10:18:28
kosdaq_001,00128926,017480,삼현철강(주),삼현철강,K,KOSDAQ,2419,12,2026-05-08T10:18:34
kosdaq_001,00133751,017510,세명전기공업(주),세명전기,K,KOSDAQ,2599,12,2026-05-08T10:18:35
kosdaq_001,00109781,017650,(주)대림제지,대림제지,K,KOSDAQ,179,12,2026-05-08T10:18:38
kosdaq_001,00158565,017890,한국알콜산업(주),한국알콜,K,KOSDAQ,204,12,2026-05-08T10:18:47
kosdaq_001,00144243,018000,유니슨(주),유니슨,K,KOSDAQ,29119,12,2026-05-08T10:18:53
kosdaq_001,00170877,018120,(주)진로발효,진로발효,K,KOSDAQ,11121,12,2026-05-08T10:18:54
kosdaq_001,00150165,018290,(주)브이티,브이티,K,KOSDAQ,204,12,2026-05-08T10:19:01
kosdaq_001,00125646,018310,삼목에스폼(주),삼목에스폼,K,KOSDAQ,2511,12,2026-05-08T10:19:02
kosdaq_001,00103547,018620,우진비앤지(주),우진비앤지,K,KOSDAQ,21230,12,2026-05-08T10:19:07
kosdaq_001,00131018,018680,(주)서울제약,서울제약,K,KOSDAQ,2121,12,2026-05-08T10:19:11
kosdaq_001,00122205,018700,(주)바른손,바른손,K,KOSDAQ,464,12,2026-05-08T10:19:12
kosdaq_001,00267906,019010,베뉴지(주),베뉴지,K,KOSDAQ,47111,12,2026-05-08T10:19:17
kosdaq_001,00139719,019210,(주)와이지-원,와이지-원,K,KOSDAQ,25934,12,2026-05-08T10:19:23
kosdaq_001,00146560,019540,(주)일지테크,일지테크,K,KOSDAQ,303,12,2026-05-08T10:19:31
kosdaq_001,00156910,019550,에스비아이인베스트먼트(주),SBI인베스트먼트,K,KOSDAQ,64209,12,2026-05-08T10:19:33
kosdaq_001,00110750,019570,(주)플루토스투자,플루토스,K,KOSDAQ,64209,12,2026-05-08T10:19:35
kosdaq_001,00159731,019660,글로본(주),글로본,K,KOSDAQ,468,12,2026-05-08T10:19:39
kosdaq_001,00153278,019770,(주)서연탑메탈,서연탑메탈,K,KOSDAQ,292,12,2026-05-08T10:19:42
kosdaq_001,00169215,019990,(주)에너토크,에너토크,K,KOSDAQ,29133,12,2026-05-08T10:19:45
kosdaq_001,00110875,020180,대신정보통신(주),대신정보통신,K,KOSDAQ,62021,03,2026-05-08T10:19:51
kosdaq_001,00191287,020400,대동금속(주),대동금속,K,KOSDAQ,24312,12,2026-05-08T10:19:53
kosdaq_001,00170026,020710,(주)시공테크,시공테크,K,KOSDAQ,732,12,2026-05-08T10:19:57
kosdaq_001,00166175,021040,(주)대호특수강,대호특수강,K,KOSDAQ,24123,12,2026-05-08T10:20:01
kosdaq_001,00161462,021080,(주)에이티넘인베스트먼트,에이티넘인베스트,K,KOSDAQ,64209,12,2026-05-08T10:20:06
kosdaq_001,00105466,021320,(주)케이씨씨건설,KCC건설,K,KOSDAQ,41112,12,2026-05-08T10:20:08
kosdaq_001,00160010,021650,(주)한국큐빅,한국큐빅,K,KOSDAQ,2229,12,2026-05-08T10:20:11
kosdaq_001,00136101,021880,메이슨캐피탈주식회사,메이슨캐피탈,K,KOSDAQ,64911,03,2026-05-08T10:20:14
kosdaq_001,00140061,022220,티케이지애강(주),티케이지애강,K,KOSDAQ,22211,12,2026-05-08T10:20:18
kosdaq_001,00153375,023160,(주)태광,태광,K,KOSDAQ,2413,12,2026-05-08T10:20:26
kosdaq_001,00184667,023410,유진기업(주),유진기업,K,KOSDAQ,23322,12,2026-05-08T10:20:29
kosdaq_001,00148531,023440,제이스코홀딩스(주),제이스코홀딩스,K,KOSDAQ,24121,12,2026-05-08T10:20:33
kosdaq_001,00125938,023600,삼보판지(주),삼보판지,K,KOSDAQ,171,12,2026-05-08T10:20:41
