batch_id,rcept_no,corp_code,stock_code,corp_name,bsns_year,reprt_code,fs_div,report_name,source_api,collected_at
kospi_001,20200330001229,00119195,000020,동화약품(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:50
kospi_001,20210317000578,00119195,000020,동화약품(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:51
kospi_001,20220322000889,00119195,000020,동화약품(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:52
kospi_001,20230315001100,00119195,000020,동화약품(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:53
kospi_001,20240319000652,00119195,000020,동화약품(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:54
kospi_001,20200519000184,00112378,000040,KR모터스(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:56
kospi_001,20210322000894,00112378,000040,KR모터스(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:57
kospi_001,20220518000138,00112378,000040,KR모터스(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:58
kospi_001,20230322001182,00112378,000040,KR모터스(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:38:59
kospi_001,20240321002062,00112378,000040,KR모터스(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:39:00
kospi_001,20200330002419,00101628,000050,(주)경방,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:39:02
kospi_001,20210316000402,00101628,000050,(주)경방,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:39:03
kospi_001,20220805000069,00101628,000050,(주)경방,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:39:05
kospi_001,20230317000682,00101628,000050,(주)경방,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:39:06
kospi_001,20240320000197,00101628,000050,(주)경방,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:39:07
kospi_001,20200330004040,00126937,000070,(주)삼양홀딩스,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:43
kospi_001,20210318001293,00126937,000070,(주)삼양홀딩스,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:44
kospi_001,20220322001008,00126937,000070,(주)삼양홀딩스,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:45
kospi_001,20230316001063,00126937,000070,(주)삼양홀딩스,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:46
kospi_001,20240328001539,00126937,000070,(주)삼양홀딩스,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:47
kospi_001,20200330002059,00150244,000080,하이트진로(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:49
kospi_001,20210318000644,00150244,000080,하이트진로(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:50
kospi_001,20220317000772,00150244,000080,하이트진로(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:51
kospi_001,20230316001349,00150244,000080,하이트진로(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:52
kospi_001,20240314000553,00150244,000080,하이트진로(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:54
kospi_001,20200330002408,00145109,000100,(주)유한양행,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:55
kospi_001,20210311000883,00145109,000100,(주)유한양행,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:57
kospi_001,20220310001178,00145109,000100,(주)유한양행,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:58
kospi_001,20230315001431,00145109,000100,(주)유한양행,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:49:59
kospi_001,20240307000960,00145109,000100,(주)유한양행,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:00
kospi_001,20200330003195,00113410,000120,씨제이대한통운(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:02
kospi_001,20210319001047,00113410,000120,씨제이대한통운(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:03
kospi_001,20220318000927,00113410,000120,씨제이대한통운(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:04
kospi_001,20230317000857,00113410,000120,씨제이대한통운(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:05
kospi_001,20240320001789,00113410,000120,씨제이대한통운(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:06
kospi_001,20200330002053,00148993,000140,하이트진로홀딩스(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:08
kospi_001,20210318000809,00148993,000140,하이트진로홀딩스(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:09
kospi_001,20230316001297,00148993,000140,하이트진로홀딩스(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:12
kospi_001,20240314001712,00148993,000140,하이트진로홀딩스(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:13
kospi_001,20241002000388,00117212,000150,(주)두산,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:15
kospi_001,20241002000389,00117212,000150,(주)두산,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:16
kospi_001,20220322000008,00117212,000150,(주)두산,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:17
kospi_001,20230321001440,00117212,000150,(주)두산,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:18
kospi_001,20240320001953,00117212,000150,(주)두산,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:19
kospi_001,20200330002560,00133335,000180,성창기업지주(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:21
kospi_001,20210316001044,00133335,000180,성창기업지주(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:22
kospi_001,20220315001222,00133335,000180,성창기업지주(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:23
kospi_001,20230314001199,00133335,000180,성창기업지주(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:24
kospi_001,20240318000483,00133335,000180,성창기업지주(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:25
kospi_001,20200515001792,00109693,000210,디엘 주식회사,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:27
kospi_001,20210405003117,00109693,000210,디엘 주식회사,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:28
kospi_001,20230728000642,00109693,000210,디엘 주식회사,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:29
kospi_001,20230728000644,00109693,000210,디엘 주식회사,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:30
kospi_001,20240329002623,00109693,000210,디엘 주식회사,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:32
kospi_001,20200330003454,00144818,000220,(주)유유제약,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:33
kospi_001,20210317001204,00144818,000220,(주)유유제약,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:34
kospi_001,20220323000620,00144818,000220,(주)유유제약,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:36
kospi_001,20230322001027,00144818,000220,(주)유유제약,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:37
kospi_001,20240320001162,00144818,000220,(주)유유제약,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:38
kospi_001,20200330004764,00146083,000230,일동홀딩스(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:39
kospi_001,20210319000013,00146083,000230,일동홀딩스(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T11:50:41
