batch_id,corp_code,stock_code,corp_name,stock_name,corp_cls,market,induty_code,acc_mt,collected_at
kospi_002,00300548,079430,(주)현대리바트,현대리바트,Y,KOSPI,32029,12,2026-05-08T10:42:41
kospi_002,00503668,079550,엘아이지디펜스앤에어로스페이스(주),LIG디펜스앤에어로스페이스,Y,KOSPI,25200,12,2026-05-08T10:42:43
kospi_002,00372129,079900,전진건설로봇(주),전진건설로봇,Y,KOSPI,292,12,2026-05-08T10:42:51
kospi_002,00362238,079980,(주)휴비스,휴비스,Y,KOSPI,20501,12,2026-05-08T10:42:57
kospi_002,00508274,081000,일진다이아몬드(주),일진다이아,Y,KOSPI,204,12,2026-05-08T10:43:22
kospi_002,00195229,081660,(주)미스토홀딩스,미스토홀딩스,Y,KOSPI,464,12,2026-05-08T10:43:34
kospi_002,00117267,082640,동양생명보험(주),동양생명,Y,KOSPI,65110,12,2026-05-08T10:43:49
kospi_002,00361008,082740,한화엔진(주),한화엔진,Y,KOSPI,29111,12,2026-05-08T10:43:51
kospi_002,00454946,083420,그린케미칼(주),그린케미칼,Y,KOSPI,20421,12,2026-05-08T10:44:06
kospi_002,00113225,084010,대한제강(주),대한제강,Y,KOSPI,2411,12,2026-05-08T10:44:25
kospi_002,00540641,084670,(주)동양고속,동양고속,Y,KOSPI,49220,12,2026-05-08T10:44:35
kospi_002,00540605,084680,(주)이월드,이월드,Y,KOSPI,331,12,2026-05-08T10:44:36
kospi_002,00539274,084690,대상홀딩스(주),대상홀딩스,Y,KOSPI,64992,12,2026-05-08T10:44:37
kospi_002,00409672,084870,(주)티비에이치글로벌,티비에이치글로벌,Y,KOSPI,141,12,2026-05-08T10:44:42
kospi_002,00172228,085310,(주)엔케이,엔케이,Y,KOSPI,2512,12,2026-05-08T10:44:44
kospi_002,00112332,085620,미래에셋생명보험(주),미래에셋생명,Y,KOSPI,65110,12,2026-05-08T10:44:47
kospi_002,00360595,086280,현대글로비스(주),현대글로비스,Y,KOSPI,5299,12,2026-05-08T10:45:04
kospi_002,00547583,086790,(주)하나금융지주,하나금융지주,Y,KOSPI,64992,12,2026-05-08T10:45:14
kospi_002,00544452,088260,(주)이리츠코크렙기업구조조정부동산투자회사,이리츠코크렙,Y,KOSPI,68112,06,2026-05-08T10:45:31
kospi_002,00113058,088350,한화생명보험(주),한화생명,Y,KOSPI,65110,12,2026-05-08T10:45:36
kospi_002,00557933,088790,(주)진도,진도,Y,KOSPI,467,12,2026-05-08T10:45:40
kospi_002,00435297,088980,맥쿼리한국인프라투융자회사,맥쿼리인프라,Y,KOSPI,64201,12,2026-05-08T10:45:46
kospi_002,00357935,089470,에이치디씨현대이피(주),HDC현대EP,Y,KOSPI,204,12,2026-05-08T10:45:59
kospi_002,00555874,089590,(주)제주항공,제주항공,Y,KOSPI,511,12,2026-05-08T10:46:02
kospi_002,00545716,089860,롯데렌탈(주),롯데렌탈,Y,KOSPI,76110,12,2026-05-08T10:46:07
kospi_002,00573579,090080,평화산업(주),평화산업,Y,KOSPI,303,12,2026-05-08T10:46:11
kospi_002,00583442,090350,(주)노루페인트,노루페인트,Y,KOSPI,20411,12,2026-05-08T10:46:16
kospi_002,00442835,090370,(주)메타랩스,메타랩스,Y,KOSPI,141,12,2026-05-08T10:46:18
kospi_002,00583424,090430,(주)아모레퍼시픽,아모레퍼시픽,Y,KOSPI,20423,12,2026-05-08T10:46:21
kospi_002,00447609,090460,(주)비에이치,비에이치,Y,KOSPI,2622,12,2026-05-08T10:46:22
kospi_002,00671376,091810,(주)트리니티항공,트리니티항공,Y,KOSPI,511,12,2026-05-08T10:46:45
kospi_002,00112165,092200,(주)디아이씨,디아이씨,Y,KOSPI,303,12,2026-05-08T10:46:53
kospi_002,00589127,092220,(주)케이이씨,KEC,Y,KOSPI,2612,12,2026-05-08T10:46:54
kospi_002,00587466,092230,KPX홀딩스(주),KPX홀딩스,Y,KOSPI,201,12,2026-05-08T10:46:55
kospi_002,00106614,092440,기신정기(주),기신정기,Y,KOSPI,29293,03,2026-05-08T10:46:57
kospi_002,00117726,092780,디와이피(주),DYP,Y,KOSPI,301,12,2026-05-08T10:47:04
kospi_002,00220613,092790,넥스틸(주),넥스틸,Y,KOSPI,2419,12,2026-05-08T10:47:05
kospi_002,00593032,093050,(주)LF,LF,Y,KOSPI,14111,12,2026-05-08T10:47:09
kospi_002,00441243,093240,(주)형지엘리트,형지엘리트,Y,KOSPI,14112,06,2026-05-08T10:47:12
kospi_002,00595191,093370,(주)후성,후성,Y,KOSPI,20129,12,2026-05-08T10:47:15
kospi_002,00414850,094280,효성아이티엑스(주),효성 ITX,Y,KOSPI,759,12,2026-05-08T10:47:28
kospi_002,00600013,094800,미래에셋맵스리얼티부동산공모투자회사,맵스리얼티,Y,KOSPI,642,12,2026-05-08T10:47:34
kospi_002,00365387,095570,AJ네트웍스 주식회사,AJ네트웍스,Y,KOSPI,76320,12,2026-05-08T10:47:49
kospi_002,00628189,095720,(주)웅진씽크빅,웅진씽크빅,Y,KOSPI,85120,12,2026-05-08T10:47:53
kospi_002,00632304,096760,JW홀딩스(주),JW홀딩스,Y,KOSPI,64992,12,2026-05-08T10:48:07
kospi_002,00631518,096770,SK이노베이션(주),SK이노베이션,Y,KOSPI,192,12,2026-05-08T10:48:08
kospi_002,00633835,097230,(주)에이치제이중공업,HJ중공업,Y,KOSPI,41221,12,2026-05-08T10:48:10
kospi_002,00564562,097520,(주)엠씨넥스,엠씨넥스,Y,KOSPI,26519,12,2026-05-08T10:48:11
kospi_002,00635134,097950,CJ제일제당(주),CJ제일제당,Y,KOSPI,108,12,2026-05-08T10:48:16
kospi_002,00480367,100090,에스케이오션플랜트(주),SK오션플랜트,Y,KOSPI,2413,12,2026-05-08T10:48:42
kospi_002,00520887,100220,(주)비상교육,비상교육,Y,KOSPI,5811,12,2026-05-08T10:48:46
kospi_002,00646732,100250,(주)진양홀딩스,진양홀딩스,Y,KOSPI,222,12,2026-05-08T10:48:47
kospi_002,00648721,100840,SNT에너지(주),SNT에너지,Y,KOSPI,29176,12,2026-05-08T10:48:52
kospi_002,00652423,101140,(주)인바이오젠,인바이오젠,Y,KOSPI,46510,12,2026-05-08T10:48:56
kospi_002,00428321,101530,해태제과식품주식회사,해태제과식품,Y,KOSPI,108,12,2026-05-08T10:49:07
kospi_002,00679314,102260,(주)동성케미컬,동성케미컬,Y,KOSPI,20202,12,2026-05-08T10:49:21
kospi_002,00145598,102460,이연제약(주),이연제약,Y,KOSPI,212,12,2026-05-08T10:49:25
kospi_002,00684714,103140,(주)풍산,풍산,Y,KOSPI,242,12,2026-05-08T10:49:31
kospi_002,00683469,103590,일진전기(주),일진전기,Y,KOSPI,2830,12,2026-05-08T10:49:35
kospi_002,00687711,104700,한국철강(주),한국철강,Y,KOSPI,2411,12,2026-05-08T10:49:49
kospi_002,00688996,105560,(주)KB금융지주,KB금융,Y,KOSPI,64992,12,2026-05-08T10:49:56
kospi_002,00728638,105630,한세실업(주),한세실업,Y,KOSPI,14199,12,2026-05-08T10:49:57
kospi_002,00173944,105840,(주)우진,우진,Y,KOSPI,27216,12,2026-05-08T10:50:01
kospi_002,00706715,107590,미원홀딩스(주),미원홀딩스,Y,KOSPI,649,12,2026-05-08T10:50:07
kospi_002,00525934,108320,(주)엘엑스세미콘,LX세미콘,Y,KOSPI,2612,12,2026-05-08T10:50:13
kospi_002,00759513,108670,(주)엘엑스하우시스,LX하우시스,Y,KOSPI,2222,12,2026-05-08T10:50:17
kospi_002,00753643,109070,(주)주성코퍼레이션,주성코퍼레이션,Y,KOSPI,264,12,2026-05-08T10:50:23
kospi_002,00226316,111110,호전실업 주식회사,호전실업,Y,KOSPI,14199,12,2026-05-08T10:50:40
kospi_002,00367710,111380,(주)동인기연,동인기연,Y,KOSPI,151,12,2026-05-08T10:50:41
kospi_002,00776820,111770,(주)영원무역,영원무역,Y,KOSPI,46800,12,2026-05-08T10:50:44
kospi_002,00670340,112610,씨에스윈드(주),씨에스윈드,Y,KOSPI,2511,12,2026-05-08T10:50:52
kospi_002,00557508,114090,그랜드코리아레저(주),GKL,Y,KOSPI,91249,12,2026-05-08T10:50:54
kospi_002,00787376,117580,대성에너지(주),대성에너지,Y,KOSPI,35200,12,2026-05-08T10:51:23
kospi_002,00791209,118000,(주)메타케어,메타케어,Y,KOSPI,4659,12,2026-05-08T10:51:27
kospi_002,00797364,119650,케이씨코트렐(주),KC코트렐,Y,KOSPI,291,12,2026-05-08T10:51:33
kospi_002,00796994,120030,조선선재(주),조선선재,Y,KOSPI,2599,12,2026-05-08T10:51:38
kospi_002,00795135,120110,코오롱인더스트리(주),코오롱인더,Y,KOSPI,205,12,2026-05-08T10:51:39
kospi_002,00360142,122900,(주)아이마켓코리아,아이마켓코리아,Y,KOSPI,46800,12,2026-05-08T10:52:05
kospi_002,00823429,123690,한국화장품(주),한국화장품,Y,KOSPI,46443,12,2026-05-08T10:52:21
kospi_002,00815369,123700,(주)에스제이엠,에스제이엠,Y,KOSPI,303,12,2026-05-08T10:52:22
kospi_002,00404701,123890,한국자산신탁(주),한국자산신탁,Y,KOSPI,642,12,2026-05-08T10:52:27
kospi_002,00403632,126560,주식회사 현대퓨처넷,현대퓨처넷,Y,KOSPI,61299,12,2026-05-08T10:52:37
kospi_002,00193328,126720,(주)수산인더스트리,수산인더스트리,Y,KOSPI,42311,12,2026-05-08T10:52:43
kospi_002,00828789,128820,대성산업(주),대성산업,Y,KOSPI,477,12,2026-05-08T10:52:54
kospi_002,00828497,128940,한미약품(주),한미약품,Y,KOSPI,21212,12,2026-05-08T10:52:57
kospi_002,00151368,129260,인터지스(주),인터지스,Y,KOSPI,49301,12,2026-05-08T10:52:58
kospi_002,00194947,130660,한전산업개발(주),한전산업,Y,KOSPI,72129,12,2026-05-08T10:53:03
kospi_002,00661847,133820,(주)화인베스틸,화인베스틸,Y,KOSPI,24121,12,2026-05-08T10:53:20
kospi_002,00855163,134380,미원화학(주),미원화학,Y,KOSPI,20421,12,2026-05-08T10:53:24
kospi_002,00852087,134790,(주)시디즈,시디즈,Y,KOSPI,32029,12,2026-05-08T10:53:27
kospi_002,00855093,136490,(주)선진,선진,Y,KOSPI,109,12,2026-05-08T10:53:34
kospi_002,00854997,137310,에스디바이오센서(주),에스디바이오센서,Y,KOSPI,27112,12,2026-05-08T10:53:40
kospi_002,00860332,138040,(주)메리츠금융지주,메리츠금융지주,Y,KOSPI,64992,12,2026-05-08T10:53:44
kospi_002,00858364,138930,(주)BNK금융지주,BNK금융지주,Y,KOSPI,64992,12,2026-05-08T10:53:57
kospi_002,00878915,139130,(주)아이엠금융지주,iM금융지주,Y,KOSPI,64992,12,2026-05-08T10:53:59
kospi_002,00872984,139480,(주)이마트,이마트,Y,KOSPI,471,12,2026-05-08T10:54:02
kospi_002,00486705,139990,아주스틸(주),아주스틸,Y,KOSPI,2419,12,2026-05-08T10:54:05
kospi_002,00860730,140910,에이자기관리부동산투자회사(주),에이리츠,Y,KOSPI,68121,12,2026-05-08T10:54:17
kospi_002,00119140,143210,핸즈코퍼레이션(주),핸즈코퍼레이션,Y,KOSPI,303,12,2026-05-08T10:54:27
kospi_002,00453488,145210,(주)다이나믹디자인,다이나믹디자인,Y,KOSPI,292,12,2026-05-08T10:54:39
kospi_002,00861076,145270,(주)케이탑자기관리부동산투자회사,케이탑리츠,Y,KOSPI,68112,12,2026-05-08T10:54:40
kospi_002,00526599,145720,(주)덴티움,덴티움,Y,KOSPI,27191,12,2026-05-08T10:54:41
kospi_002,00896285,145990,(주)삼양사,삼양사,Y,KOSPI,108,12,2026-05-08T10:54:42
kospi_002,00110608,155660,DSR(주),DSR,Y,KOSPI,242,12,2026-05-08T10:55:17
kospi_002,00936787,161000,애경케미칼(주),애경케미칼,Y,KOSPI,201,12,2026-05-08T10:55:37
kospi_002,00937324,161390,한국타이어앤테크놀로지(주),한국타이어앤테크놀로지,Y,KOSPI,221,12,2026-05-08T10:55:39
kospi_002,00939331,161890,한국콜마(주),한국콜마,Y,KOSPI,20423,12,2026-05-08T10:55:42
kospi_002,00939687,163560,동일고무벨트(주),동일고무벨트,Y,KOSPI,2219,12,2026-05-08T10:55:48
kospi_002,00956930,170900,동아에스티(주),동아에스티,Y,KOSPI,212,12,2026-05-08T10:56:04
kospi_002,00980122,175330,(주)JB금융지주,JB금융지주,Y,KOSPI,64992,12,2026-05-08T10:56:19
kospi_002,00767460,178920,피아이첨단소재(주),PI첨단소재,Y,KOSPI,2221,12,2026-05-08T10:56:31
kospi_002,00983040,180640,(주)한진칼,한진칼,Y,KOSPI,64992,12,2026-05-08T10:56:41
kospi_002,00983271,181710,엔에이치엔(주),NHN,Y,KOSPI,5821,12,2026-05-08T10:56:44
kospi_002,00990165,183190,아세아시멘트(주),아세아시멘트,Y,KOSPI,23311,12,2026-05-08T10:56:50
kospi_002,00992871,185750,(주)종근당,종근당,Y,KOSPI,212,12,2026-05-08T10:57:01
kospi_002,01010110,192080,(주)더블유게임즈,더블유게임즈,Y,KOSPI,5821,12,2026-05-08T10:57:28
kospi_002,00132354,192400,쿠쿠홀딩스(주),쿠쿠홀딩스,Y,KOSPI,649,12,2026-05-08T10:57:33
kospi_002,00415646,192650,(주)드림텍,드림텍,Y,KOSPI,2629,12,2026-05-08T10:57:38
kospi_002,01009789,192820,코스맥스(주),코스맥스,Y,KOSPI,20423,12,2026-05-08T10:57:40
kospi_002,00332927,194370,(주)제이에스코퍼레이션,제이에스코퍼레이션,Y,KOSPI,15121,12,2026-05-08T10:57:42
kospi_002,01032413,195870,해성디에스(주),해성디에스,Y,KOSPI,262,12,2026-05-08T10:57:51
kospi_002,01036446,200880,(주)서연이화,서연이화,Y,KOSPI,303,12,2026-05-08T10:58:28
kospi_002,01035289,204210,(주)스타에스엠자기관리부동산투자회사,스타에스엠리츠,Y,KOSPI,681,12,2026-05-08T10:58:37
kospi_002,01042775,204320,에이치엘만도(주),HL만도,Y,KOSPI,303,12,2026-05-08T10:58:39
kospi_002,00877059,207940,삼성바이오로직스(주),삼성바이오로직스,Y,KOSPI,211,12,2026-05-08T10:59:08
kospi_002,01059605,210540,디와이파워(주),디와이파워,Y,KOSPI,29241,12,2026-05-08T10:59:22
kospi_002,00508344,210980,SK디앤디(주),SK디앤디,Y,KOSPI,68122,12,2026-05-08T10:59:24
kospi_002,01060744,213500,한솔제지(주),한솔제지,Y,KOSPI,171,12,2026-05-08T10:59:33
kospi_002,00565154,214320,(주)이노션,이노션,Y,KOSPI,71310,12,2026-05-08T10:59:40
kospi_002,00105606,214330,(주)금호에이치티,금호에이치티,Y,KOSPI,303,12,2026-05-08T10:59:42
kospi_002,00101664,214390,(주)경보제약,경보제약,Y,KOSPI,211,12,2026-05-08T10:59:44
kospi_002,00816544,214420,(주)토니모리,토니모리,Y,KOSPI,20423,12,2026-05-08T10:59:45
kospi_002,00949161,217590,(주)티엠씨,티엠씨,Y,KOSPI,2830,12,2026-05-08T11:00:18
kospi_002,00911955,226320,(주)잇츠한불,잇츠한불,Y,KOSPI,20423,12,2026-05-08T11:01:32
kospi_002,01108099,227840,현대코퍼레이션홀딩스(주),현대코퍼레이션홀딩스,Y,KOSPI,463,12,2026-05-08T11:01:48
kospi_002,01093007,229640,엘에스에코에너지 주식회사,LS에코에너지,Y,KOSPI,64992,12,2026-05-08T11:01:59
kospi_002,00225706,234080,제이더블유생명과학(주),JW생명과학,Y,KOSPI,212,12,2026-05-08T11:02:21
kospi_002,01032486,241560,두산밥캣 주식회사,두산밥캣,Y,KOSPI,29241,12,2026-05-08T11:03:00
kospi_002,01128613,241590,주식회사 화승엔터프라이즈,화승엔터프라이즈,Y,KOSPI,15219,12,2026-05-08T11:03:01
kospi_002,00684802,244920,주식회사 에이플러스에셋어드바이저,에이플러스에셋,Y,KOSPI,66202,12,2026-05-08T11:03:21
kospi_002,01159233,248070,주식회사 솔루엠,솔루엠,Y,KOSPI,2629,12,2026-05-08T11:03:43
kospi_002,01167056,248170,샘표식품(주),샘표식품,Y,KOSPI,108,12,2026-05-08T11:03:44
kospi_002,01168383,249420,일동제약(주),일동제약,Y,KOSPI,212,12,2026-05-08T11:03:46
kospi_002,00904672,251270,넷마블(주),넷마블,Y,KOSPI,5821,12,2026-05-08T11:03:55
kospi_002,00760971,259960,주식회사 크래프톤,크래프톤,Y,KOSPI,5821,12,2026-05-08T11:04:37
kospi_002,01205329,264900,(주)크라운제과,크라운제과,Y,KOSPI,106,12,2026-05-08T11:05:12
kospi_002,01205709,267250,에이치디현대(주),HD현대,Y,KOSPI,64992,12,2026-05-08T11:05:25
kospi_002,01205851,267260,에이치디현대일렉트릭(주),HD현대일렉트릭,Y,KOSPI,281,12,2026-05-08T11:05:26
kospi_002,01205842,267270,에이치디건설기계(주),HD건설기계,Y,KOSPI,29241,12,2026-05-08T11:05:27
kospi_002,01208885,267290,(주)경동도시가스,경동도시가스,Y,KOSPI,35200,12,2026-05-08T11:05:29
kospi_002,00458234,267850,아시아나아이디티(주),아시아나IDT,Y,KOSPI,62021,12,2026-05-08T11:05:33
kospi_002,01234297,268280,미원스페셜티케미칼(주),미원에스씨,Y,KOSPI,201,12,2026-05-08T11:05:36
