batch_id,rcept_no,corp_code,stock_code,corp_name,bsns_year,reprt_code,fs_div,report_name,source_api,collected_at
kosdaq_002,20210329000040,00396925,058970,(주)엠로,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:46
kosdaq_002,20220811000399,00396925,058970,(주)엠로,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:47
kosdaq_002,20231215000347,00396925,058970,(주)엠로,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:49
kosdaq_002,20240312000547,00396925,058970,(주)엠로,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:50
kosdaq_002,20200330002461,00366942,059090,(주)미코,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:52
kosdaq_002,20210322000918,00366942,059090,(주)미코,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:53
kosdaq_002,20220721000498,00366942,059090,(주)미코,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:54
kosdaq_002,20230331004289,00366942,059090,(주)미코,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:55
kosdaq_002,20240321002020,00366942,059090,(주)미코,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:37:57
kosdaq_002,20200330000882,00317681,059210,(주)메타바이오메드,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:12
kosdaq_002,20210317001159,00317681,059210,(주)메타바이오메드,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:13
kosdaq_002,20220805000152,00317681,059210,(주)메타바이오메드,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:14
kosdaq_002,20230321001576,00317681,059210,(주)메타바이오메드,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:16
kosdaq_002,20240322000016,00317681,059210,(주)메타바이오메드,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:17
kosdaq_002,20200330001671,00375931,060150,인선이엔티(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:25
kosdaq_002,20210317000757,00375931,060150,인선이엔티(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:27
kosdaq_002,20220316001227,00375931,060150,인선이엔티(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:28
kosdaq_002,20230321001258,00375931,060150,인선이엔티(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:30
kosdaq_002,20240321001769,00375931,060150,인선이엔티(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:31
kosdaq_002,20200330001719,00363510,060230,제이케이시냅스(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:33
kosdaq_002,20210323001022,00363510,060230,제이케이시냅스(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:34
kosdaq_002,20220323001230,00363510,060230,제이케이시냅스(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:36
kosdaq_002,20230323001245,00363510,060230,제이케이시냅스(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:37
kosdaq_002,20240321001995,00363510,060230,제이케이시냅스(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:38
kosdaq_002,20200330003723,00373571,060240,(주)스타코링크,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:40
kosdaq_002,20210526000442,00373571,060240,(주)스타코링크,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:41
kosdaq_002,20220321001134,00373571,060240,(주)스타코링크,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:42
kosdaq_002,20230321001076,00373571,060240,(주)스타코링크,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:44
kosdaq_002,20240320001407,00373571,060240,(주)스타코링크,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:45
kosdaq_002,20200330001786,00357740,060250,엔에이치엔케이씨피 주식회사,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:46
kosdaq_002,20210315000630,00357740,060250,엔에이치엔케이씨피 주식회사,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:48
kosdaq_002,20220321000552,00357740,060250,엔에이치엔케이씨피 주식회사,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:49
kosdaq_002,20230320000837,00357740,060250,엔에이치엔케이씨피 주식회사,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:50
kosdaq_002,20240319000869,00357740,060250,엔에이치엔케이씨피 주식회사,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:51
kosdaq_002,20210323001015,00351375,060260,(주)뉴보텍,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:55
kosdaq_002,20220816002216,00351375,060260,(주)뉴보텍,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:56
kosdaq_002,20230322001216,00351375,060260,(주)뉴보텍,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:57
kosdaq_002,20240328001178,00351375,060260,(주)뉴보텍,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:38:58
kosdaq_002,20191227000084,00378363,060310,(주)삼에스코리아,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:06
kosdaq_002,20210419000001,00378363,060310,(주)삼에스코리아,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:07
kosdaq_002,20210616000349,00378363,060310,(주)삼에스코리아,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:08
kosdaq_002,20220620000193,00378363,060310,(주)삼에스코리아,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:09
kosdaq_002,20230811000733,00378363,060310,(주)삼에스코리아,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:11
kosdaq_002,20200330003988,00178851,060380,(주)동양에스텍,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:18
kosdaq_002,20210317001211,00178851,060380,(주)동양에스텍,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:20
kosdaq_002,20220406002597,00178851,060380,(주)동양에스텍,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:21
kosdaq_002,20230321001285,00178851,060380,(주)동양에스텍,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T16:39:22
