batch_id,rcept_no,corp_code,stock_code,corp_name,bsns_year,reprt_code,fs_div,report_name,source_api,collected_at
kosdaq_003,20210319001099,01142075,163730,㈜핑거,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:32
kosdaq_003,20220321001033,01142075,163730,㈜핑거,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:34
kosdaq_003,20230320000812,01142075,163730,㈜핑거,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:36
kosdaq_003,20240430001125,01142075,163730,㈜핑거,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:38
kosdaq_003,20240315000450,00660750,166090,하나머티리얼즈(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:46
kosdaq_003,20200330003728,00989664,166480,코아스템켐온 주식회사,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:48
kosdaq_003,20210318000894,00989664,166480,코아스템켐온 주식회사,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:50
kosdaq_003,20220317000773,00989664,166480,코아스템켐온 주식회사,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:52
kosdaq_003,20230323000493,00989664,166480,코아스템켐온 주식회사,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:53
kosdaq_003,20240321001998,00989664,166480,코아스템켐온 주식회사,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:55
kosdaq_003,20200401001922,00923792,168330,(주)내츄럴엔도텍,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:57
kosdaq_003,20210303000280,00923792,168330,(주)내츄럴엔도텍,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:13:59
kosdaq_003,20230321001040,00923792,168330,(주)내츄럴엔도텍,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:01
kosdaq_003,20230321001074,00923792,168330,(주)내츄럴엔도텍,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:03
kosdaq_003,20240318000599,00923792,168330,(주)내츄럴엔도텍,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:04
kosdaq_003,20230324000756,00957373,168360,(주)펨트론,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:12
kosdaq_003,20240321000513,00957373,168360,(주)펨트론,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:14
kosdaq_003,20200928000555,00877174,169330,(주)마크로밀엠브레인,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:17
kosdaq_003,20210917000609,00877174,169330,(주)마크로밀엠브레인,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:19
kosdaq_003,20220920000340,00877174,169330,(주)마크로밀엠브레인,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:21
kosdaq_003,20230918000255,00877174,169330,(주)마크로밀엠브레인,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:23
kosdaq_003,20200330003711,00164502,170030,(주)현대공업,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:25
kosdaq_003,20210323000382,00164502,170030,(주)현대공업,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:27
kosdaq_003,20220322000819,00164502,170030,(주)현대공업,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:29
kosdaq_003,20230323000060,00164502,170030,(주)현대공업,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:31
kosdaq_003,20240320000442,00164502,170030,(주)현대공업,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:33
kosdaq_003,20200330003521,00866062,170920,엘티씨(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:43
kosdaq_003,20210317000881,00866062,170920,엘티씨(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:45
kosdaq_003,20220321001027,00866062,170920,엘티씨(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:47
kosdaq_003,20230321001487,00866062,170920,엘티씨(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:49
kosdaq_003,20240321001742,00866062,170920,엘티씨(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:50
kosdaq_003,20200401002956,00654272,171010,램테크놀러지(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:53
kosdaq_003,20210319000131,00654272,171010,램테크놀러지(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:55
kosdaq_003,20220321000943,00654272,171010,램테크놀러지(주),2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:56
kosdaq_003,20230321000618,00654272,171010,램테크놀러지(주),2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:14:58
kosdaq_003,20240319000835,00654272,171010,램테크놀러지(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:00
kosdaq_003,20200330001419,00327819,171090,(주)선익시스템,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:02
kosdaq_003,20210319000219,00327819,171090,(주)선익시스템,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:04
kosdaq_003,20220321001192,00327819,171090,(주)선익시스템,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:06
kosdaq_003,20230317000722,00327819,171090,(주)선익시스템,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:07
kosdaq_003,20240315000938,00327819,171090,(주)선익시스템,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:09
kosdaq_003,20230714000470,00317104,171120,(주)라이온켐텍,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:17
kosdaq_003,20250218001445,00317104,171120,(주)라이온켐텍,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:18
kosdaq_003,20230621000096,00493325,172670,(주)에이엘티,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:24
kosdaq_003,20230621000115,00493325,172670,(주)에이엘티,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:25
kosdaq_003,20240321001017,00493325,172670,(주)에이엘티,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:27
kosdaq_003,20220322000470,00867849,173130,(주)오파스넷,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:32
kosdaq_003,20231114000055,00867849,173130,(주)오파스넷,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:34
kosdaq_003,20240320001058,00867849,173130,(주)오파스넷,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:36
kosdaq_003,20200330003573,00925295,173940,(주)에프엔씨엔터테인먼트,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:38
kosdaq_003,20210319001233,00925295,173940,(주)에프엔씨엔터테인먼트,2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:40
kosdaq_003,20220321001377,00925295,173940,(주)에프엔씨엔터테인먼트,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:41
kosdaq_003,20230321001361,00925295,173940,(주)에프엔씨엔터테인먼트,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:43
kosdaq_003,20240320001148,00925295,173940,(주)에프엔씨엔터테인먼트,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:45
kosdaq_003,20200330004478,00861997,175140,(주)휴먼테크놀로지,2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:56
kosdaq_003,20220323001123,00861997,175140,(주)휴먼테크놀로지,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:15:59
kosdaq_003,20230321001426,00861997,175140,(주)휴먼테크놀로지,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:16:01
kosdaq_003,20240320001792,00861997,175140,(주)휴먼테크놀로지,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:16:02
kosdaq_003,20201203000338,00554352,175250,아이큐어(주),2019,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:16:05
kosdaq_003,20210813001352,00554352,175250,아이큐어(주),2020,11011,CFS,,fnlttSinglAcntAll.json,2026-05-08T15:16:07
